BusinessName,AvgStarRating,ReviewCount,PageRank
J&Q Nails,3.5,28,3.060613344988344
St. Louis Pediatric Dentistry,4.0,31,3.060564393939393
State & A Bar and Grill,3.0,31,3.058909857100263
Pep Boys,3.0,34,3.056797619047618
Brick House Bar & Grille,3.5,46,3.0559025848727823
Steak ’n Shake,2.5,45,3.053654237527541
Riviera Pools,2.0,27,3.051590909090909
Marco Polo's Pizza,2.0,28,3.051529364440867
IHOP,2.5,34,3.0505378213068255
Fabrics That Go,4.5,35,3.049731140247106
Adobe Rose Inn,5.0,24,3.0479687499999986
Hughes Federal Credit Union,2.5,28,3.0456705559368564
Pizza Hut,1.5,30,3.044806785113563
The Frozen Cactus,3.0,33,3.044040908803839
Pep Boys,2.0,32,3.042125
Huge Impact Restaurant,3.5,36,3.041565468088591
Boricua Restaurant,5.0,31,3.0397683477873234
Hudsons Canada's Pub,3.5,54,3.0396045132959353
REI,3.5,35,3.0390054877640478
Tinker Coffee,5.0,46,3.036685806068469
McDonald's,2.5,36,3.0365466691309075
World Sports Grille,2.5,38,3.034594505187087
Crunch Fitness - Reno,4.0,37,3.0314552899328846
Jack in the Box,2.0,32,3.0290012396605883
Las Palmas,2.5,38,3.0273637362083368
Walmart Supercenter,2.0,38,3.0267496001410596
One Stone Restaurant,4.0,30,3.0256430743869567
Regal Oaks,2.5,48,3.0244084239444398
Studio Green Organic Salon & Spa,4.0,35,3.0197332631591247
Table Rock,4.5,41,3.017410071759073
A Plus Car Wash,2.5,37,3.0154649048287796
Fuji Mountain Japanese Restaurant,4.0,44,3.014285748526222
Top Nails,3.5,28,3.014142857142857
John Jay Salons,3.5,33,3.012366481291106
Taco Bell Cantina,2.5,26,3.010925695309256
Upholstery Decor,4.0,24,3.0090909090909084
Hey Guys Comedy Club,4.5,29,3.0083776095583152
Santa Barbara PC Mechanic,5.0,28,3.008178071928071
Popeyes Louisiana Kitchen,2.0,27,3.0076405226776615
Take 5 Oil Change,4.5,29,3.0068431155612254
Lincoln Green Apartments by Greystar,2.0,25,3.0065694789081876
Frankie's Fruit Bar,4.5,34,3.006455435485697
Sierra Car Care - Village Service,4.0,28,3.0063108766233757
Xfinity Store by Comcast,2.5,41,3.0060700753684646
WobbeMassage,5.0,30,3.005502335744424
ICE Repair Center,4.5,32,3.00549619400683
Home2 Suites by Hilton St. Louis/Forest Park,3.5,32,3.003399141267852
La Monarca,4.0,44,3.0020772724821994
Audi Boise,3.5,27,3.0005952380952374
Safari Inn Downtown,3.5,26,3.0001418918918916
Oz Gentlemen's Club,4.0,29,2.9999041898128826
Winn Dixie,3.5,41,2.999563723310891
Phonoluxe Records,4.0,39,2.99855310712282
J&R Moving,4.0,24,2.9974999999999996
Granny's Garage,4.5,28,2.994855425824174
Truly Nolen Pest & Termite Control,4.5,30,2.9943353494623635
"Brian S. Biesman, M.D",4.5,25,2.992440476190475
Bavaro's Pizza Napoletana and Pastaria,3.0,30,2.9896020933323912
K&T Deli,4.0,48,2.9883136837683635
McDonald's,1.0,38,2.988265794034848
Crab Du Jour,3.5,26,2.986622023809523
The White Heron Tea and Gifts,4.5,29,2.986292350502556
Bennett's Photo,4.0,28,2.985796206640913
Fresh Start Carpet Cleaning,4.5,27,2.982648351648352
Sidelines Grill,3.0,39,2.9824187064032444
Sligo,3.0,27,2.982311309523809
Lost and Found,4.5,41,2.9822889832996746
Arch Apparel,4.5,34,2.981768822913261
The UPS Store,3.5,37,2.981704545592772
Ray Ross Plumbing & Heating,4.5,30,2.9813932062561093
Gregs,4.0,43,2.9805854102718823
Gold's Gym,3.0,33,2.979729524870148
MC2 Home Inspections,4.5,33,2.9757565344861843
Raising Cane's Chicken Fingers,4.0,36,2.9732987034894918
Dharma Kava Lounge,4.0,24,2.9691666666666663
Five Star Moving,4.5,26,2.969166666666666
Authentic LanZhou Handpulled Noodles,3.5,32,2.9672691275929686
Mawi Tortillerias,4.5,50,2.96385826186464
Eastside Cycles,5.0,27,2.963014227152158
Gynecology Specialists of Philadelphia,3.5,35,2.961707061373704
Creative Beginnings Pre-School & Kindergarten,1.0,23,2.961374999999999
Rivista,4.0,41,2.9583927162042283
Optilife Chiropractic,5.0,30,2.957461021686108
Oak & More Furniture,4.5,28,2.9553809443444337
Heaven's Best Carpet Cleaning Lake Tahoe,4.5,24,2.954999999999999
PedalPub St Petersburg,5.0,37,2.9425998172663825
Domino's Pizza,2.0,26,2.9425790728259074
Tower Grove Farmers' Market,4.5,73,2.9422249991185194
Nicoletto’s Italian Kitchen,4.0,37,2.941687325087747
Fullylove’s Restaurant,4.5,25,2.9389399038461526
Wawa,2.5,45,2.938542003896025
The Urban Juicer,3.5,27,2.93765804597701
Luigi's Pizza Fresca Burlington,4.0,32,2.937436923963133
Value City Furniture,1.5,26,2.9354134572324213
Capriotti's Sandwich Shop,3.5,38,2.935081739844924
The Blarney Stone,3.5,46,2.934242510864173
China Chef,3.5,33,2.934018828732244
Blackrock Brewers,4.5,35,2.9319696832930267
Domino's Pizza,2.5,27,2.9314629378806414
Pia Urban Cafe & Market,5.0,40,2.9314058785414603
Fort Edmonton Park,4.5,48,2.9296747319382357
Walmart,2.0,37,2.9289755327930047
Techniques Salon & Spa,4.5,34,2.9285800042325234
North American Motor Inns,1.0,25,2.9278303571428563
Sport Chrysler Jeep Dodge Ram,2.5,28,2.9248681250977935
Reavis Pizza,3.5,31,2.9242518146365124
Rincon Brewery,4.0,32,2.9232294739399998
Stacie's Cottage Cafe,4.0,27,2.918636410827544
Steve's Grilled Cheese and Quesadilla,4.0,40,2.917849310621176
Pop-A-Lock,3.5,30,2.9173440170940164
Starbucks,3.0,33,2.916413762075128
McDonald's,2.0,27,2.909195242117116
Edible Arrangements,2.0,33,2.9063710476229745
Amazing Discoveries,4.5,31,2.9023342649539225
Mel's Diner,3.0,26,2.901386509306051
Chef JJ's Back Yard,4.5,41,2.900480918484036
Starbucks,3.5,38,2.8987247357343
The Dubliner,3.0,27,2.8962959494773517
Capitan Appliance Repair,5.0,27,2.8947712063018445
The Hideaway,4.0,48,2.8921158374408646
Asia Nail 2 & Spa,3.5,26,2.8920054945054927
European Tailor,5.0,26,2.891755952380952
Sonny's BBQ,3.0,28,2.8866018920595526
Luxury Nails,3.0,24,2.8827499999999997
Hermann-Grima House,4.5,33,2.8827169711301726
Side Wok Cafe,4.0,28,2.8786623754152822
Save Mart,3.5,48,2.8761186269992893
Angels Donuts,4.5,41,2.8754149872172423
Autopros Towing,1.5,23,2.8742499999999986
Weed Man,2.0,28,2.8723121295371286
Raymour & Flanigan Furniture and Mattress Store,2.5,24,2.8684627659574455
Cafe Victoria's,3.0,29,2.8641671218149654
Los Rancheros,3.5,45,2.862882900459801
Alvernon Optical,3.5,29,2.860274038461538
The Ivy,1.5,22,2.8593749999999996
Fazoli's,2.5,32,2.858702755577756
Panera Bread,3.0,47,2.8581316041263283
Supercuts,3.5,26,2.8572499999999996
"Terance Cochran, OD-Cochrane Family Eyecare",5.0,29,2.8560782514586855
The Cleaning Authority - Tucson,2.0,25,2.8559598214285704
Smokers Abbey,4.5,29,2.8552694158678205
Anthony's at Paxon Hollow,3.5,32,2.854693267851303
Eyesite,4.5,30,2.853720144866076
ShenNong Acupuncture and Oriental Medicine,4.0,29,2.8512757675438594
Lowe's Home Improvement,2.5,37,2.8508741173155583
Verchio's Produce Outlet,3.5,32,2.8496043790850227
Health Advocate,1.5,23,2.848166208791208
Smoothie King,3.0,29,2.8476500362812205
Grand Deli & Subs,4.0,34,2.8475666150244443
Reno Cycling & Fitness,4.5,25,2.847541267942583
Fresco Italian Sandwich Shoppe,4.5,41,2.847117677731631
Go Auto Outlet West,1.5,24,2.8447676651305676
Hampton Inn - Indianapolis East,2.0,24,2.8446103896103883
True Image Salon,4.5,30,2.8446050637958527
Massage Envy - Plymouth Meeting,2.5,26,2.844461453627893
Amore Mio,4.0,29,2.841121794871794
Starbucks,3.5,31,2.8406235173066574
Napoli Pizza & Subs,4.0,29,2.8384791666666658
Horsham Clinic,2.5,24,2.8363152472527458
Alpha Pet Spa & Salon,5.0,29,2.8357491802764745
Cafe Zoma,4.0,27,2.83440625
Kimberton Nails,3.5,27,2.834068181818181
NY Bagel & Deli Shop,4.0,31,2.831987724299855
Waffle House,3.0,29,2.831128979299209
Loris Soaps & Sponges Exchange,5.0,38,2.826727386097895
Pep Boys,2.0,27,2.8238165045766586
Altitude Trampoline Park - Boise,5.0,30,2.8237483397094376
Aster's Floral Shop,4.0,25,2.820352272727272
Brandywine Brewing Company Restaurant & Brewery,3.0,28,2.8200616416978774
Vivi Bubble Tea,4.0,32,2.8190558583302168
Zen Reflexology & Massage Spa,3.0,24,2.8178629032258056
The Steak Out,2.5,30,2.817393558886764
Popeyes Louisiana Kitchen,2.0,32,2.81677983801774
The Improv Shop,4.5,37,2.8162708652572004
Melt,4.0,32,2.815724959033735
Dunkin',1.5,23,2.815357142857142
Peerless Cleaners,2.5,27,2.8133313735831433
Spence Diamonds,2.0,27,2.8125076307079238
Franci's Cafe,4.5,34,2.8123217174494908
Oceanos Restaurant,3.5,32,2.812193693564933
Extended Stay America - Nashville - Franklin - Cool Springs,1.0,23,2.811228146853146
Chez Yasmine,4.0,37,2.8110097498684725
Hobnobber Cafe,4.5,30,2.8080075338649078
Luna Bella,3.0,38,2.807655379157765
Sunshine Cafe,3.5,31,2.8076496091627665
Lash Therapy Express Hair Bar & Spa,4.5,25,2.804464285714285
JOANN Fabrics and Crafts,2.0,38,2.8030144641542667
White Horse Tavern and Wine Bar,3.5,26,2.8028772694696604
HotBox Pizza,4.0,31,2.8022473682106646
Asados Al Carbon,3.0,26,2.800996916653898
Secondline Arts And Antiques,4.5,34,2.8007234696424015
Trader Joe's,4.0,37,2.799623334521144
Total Access Urgent Care,4.0,27,2.7986584328028283
Midas,3.0,33,2.798540233744192
Palm Avenue Sandwich Shop,4.0,41,2.796192152233173
Quality Inn & Suites,1.5,22,2.795624999999999
Jim's Appliance & Furniture,3.5,24,2.795624999999999
J & M Appliances,3.5,27,2.795226504914004
Studio Nooshin,4.5,23,2.794176136363636
La Dolce Salon & Spa,3.5,29,2.7941478170096095
Doan's Restaurant,3.5,47,2.791991270024515
Sonic Drive-In,2.5,28,2.7898035714285707
Massage Envy - West Carmel Zionsville,2.5,26,2.7885783354377103
Wingstop,2.5,31,2.7876559080539334
"Nemours Children's Hospital, Delaware",4.0,29,2.7869090250361284
NorthStar Vets - Maple Shade,3.5,25,2.7849610805860796
Reeder's Auto Tint & Ceramic Coatings,4.5,27,2.7841996137920053
Oasis Dental,2.5,25,2.782031385281385
Scs Tile,3.5,28,2.7811047505126445
Lighthouse Skateshop,5.0,25,2.7809523809523804
Mini Movers,4.5,22,2.777916666666666
Santa Barbara Surf School,5.0,22,2.7779166666666657
Surf and Turf Kitchen,3.5,25,2.77776488095238
McHales,3.0,24,2.7764999999999995
The Lab Gym,4.5,28,2.7762096853069287
Roadrunner Hostel,3.5,22,2.7758928571428565
Orange Grove Family Practice,2.0,36,2.7746874281281766
Fred Beans Nissan of Doylestown,2.5,26,2.7746325757575754
Oranj Sushi Bar,2.5,34,2.7743273771953243
Yakuza,3.0,32,2.7735173320728
One Hour Heating & Air Conditioning - Wilmington,3.0,23,2.773312499999999
Dogtopia of Elsmere,4.0,23,2.7725109649122808
Starbucks,2.5,31,2.772448034832346
Crest Collision Center,2.0,25,2.7715873655913974
1-Hour Auto Glass,3.5,21,2.7708333333333335
Setsun,4.5,31,2.770391168984918
Ashley HomeStore,1.5,27,2.767705123597187
Nail Image & Tan,3.0,28,2.7670696232511443
U-Pack Moving,3.5,24,2.765267857142856
Sugardarlings Cupcakes,4.5,32,2.7642053150415555
Advanced Urgent Care,2.0,32,2.7632358562969954
Imprint Beer,5.0,36,2.7626420462319152
Golden Corral Buffet & Grill,2.0,34,2.762615857753357
Loose Pooch Dog Club,4.0,23,2.761624999999999
AllPro Towncar,4.5,22,2.7614271255060725
US Nail,4.0,23,2.760427631578947
Ben's BBQ and Beer,3.5,29,2.756021046275413
Grain and Berry,5.0,28,2.755821356364275
National Pizza Company,4.0,42,2.7557319555280317
Pete's Car Wash Express LP,2.5,34,2.755591160167312
Insomnia Cookies,2.5,29,2.755293747909425
Target,3.0,42,2.754740674731879
Teriyaki Japan,3.0,27,2.7543086080586074
Paws Discovery Farm,3.0,36,2.753661788500277
Trust Me BBQ,4.0,29,2.7535449134199133
Nick's Pizzeria,3.5,25,2.7525061168113645
Clothes Mentor,3.0,32,2.752457055750291
Arby's,2.5,38,2.7515539362227472
Action Towing,3.0,29,2.751454024698705
The Gravity Vault Radnor,5.0,27,2.7484790081653414
Baggin's Gourmet Sandwiches,3.0,32,2.748050087890728
Germantown Cab,1.5,29,2.747783939744465
Holiday Nail Salon,3.5,28,2.747441694818339
Rally's,1.5,29,2.746840164902664
Cocco's Gelateria,4.5,37,2.746478255210718
Children's Medical Clinic - Santa Barbara,3.0,26,2.7461215538847115
The flagpole Nola,5.0,30,2.744725142159073
Nola Tan,4.5,24,2.7425
Dean & Dewitt Property Management,2.0,25,2.742499999999999
Wildcat Automotive,5.0,25,2.7423502304147456
Healthies Fishers,4.5,29,2.740870999854208
City Hydration,5.0,25,2.740223214285714
The Hub Bicycle Company,5.0,29,2.7395887695845373
Pineapple Asian Restaurant,4.0,27,2.739445638820639
The Fresh Market,3.0,41,2.7380392525603945
emPIEnada,4.5,41,2.736310081821008
Rumble Seat Music,3.5,22,2.736075581395348
Pho Hoan Pasteur,3.5,32,2.7359572660866256
Artmart,4.5,47,2.7347030737682436
DLUX Window Coverings,5.0,22,2.7344047619047607
barre3 Nashville - The Gulch,5.0,27,2.7337924297924285
Commonwealth Kitchen,3.5,38,2.733619241128339
Taco Bell,1.5,38,2.73334725100779
Meineke Car Care Center,4.5,27,2.732787878787878
Whole Foods Market,3.5,44,2.732582642511592
Corner Cafe & Deli,2.5,33,2.7325627466244766
The Irish Times,3.5,44,2.7317397371951473
Philadelphia Table Company,5.0,26,2.731291208791208
Eggroll Queen Cafe,4.0,29,2.7309737271333736
eegee's,3.0,35,2.7307358330001406
"Family, Implant & Cosmetic Dentistry",4.0,23,2.7292187499999994
CSz Indianapolis - Home of ComedySportz,4.5,48,2.7265510289126142
Chicken Salad Chick,4.0,34,2.725544286555835
Quiznos,3.5,32,2.7230432832241513
Ob's Jamaican Restaurant,4.0,29,2.7225462028733536
Ace of Steaks,4.5,31,2.7223331884791397
Denny's,2.5,28,2.722074054020921
Dragon City,2.5,25,2.7206665400202628
L'Acadiane,4.0,36,2.718091619385167
Planet Fitness,3.5,37,2.7173243693100564
Bowl & Roll,4.0,38,2.717163371228539
Valley Forge Car Wash,3.5,35,2.715708757792749
Taverna Food Spirits,3.5,35,2.71499564188572
Eden Korean Restaurant,4.5,32,2.714633676791771
Luigi's Italian Restaurant,3.5,37,2.7143936465153873
Vinny Vegas Pizza,3.5,29,2.714188286712849
Westfall Roofing,3.5,27,2.7138575096277275
The Humming Bird Jerk house,3.5,32,2.712963268895738
Chris's Sandwich Shop,4.5,32,2.711574106980091
McDonald's,1.5,28,2.7109300548589332
The New Maple Hill Restaurant,3.5,36,2.7088398259711863
New Golden Buffet,2.5,30,2.7086366364370393
QDOBA Mexican Eats,3.5,44,2.7085692735688873
Manicure Lane,4.0,25,2.7075970695970697
Affordable Hardwood Floors,4.5,21,2.707083333333333
Empire Bar,4.5,32,2.7067090848353264
Toy House,5.0,24,2.70588458058335
Landa Muffler & Brake,3.5,29,2.7056853876306617
Wawa,3.5,50,2.705453394101014
Chapman's Chrysler Jeep Dodge Ram,2.5,23,2.704935204081632
Pet Community Center,4.5,30,2.704041403261897
TSA Checkpoint C - Philadelphia International Airport,1.5,22,2.703893129770992
New Orleans Union Passenger Terminal,3.5,41,2.7035733536175615
Fix Today Appliance Repair,4.0,24,2.70326923076923
Pizzicare,3.0,39,2.702145181382004
McKay's Mill Dental,4.0,28,2.7019090498465492
La Giraldilla,3.0,27,2.700113973458235
FSI Restorations,4.5,21,2.6999999999999997
Retro Fitness,2.5,29,2.699719861660079
Taco Bell,1.5,25,2.6995327639751547
COIT Cleaning and Restoration of South Jersey Philadephia,3.0,24,2.6989369407306025
Zakian Rug Cleaning,3.5,26,2.6975714285714276
Spoiled Petz Grooming,4.5,27,2.6961155913978496
DeWeese Design Salon,4.0,28,2.6950316714535463
Clearwater Social Brewing Company,4.0,26,2.693035084706959
The Plumbing Company,5.0,21,2.688869047619047
39 North Taproom & Grill,4.5,25,2.688567723395025
The UPS Store,3.0,27,2.6881981981981973
The Social Club Barbershop,4.0,24,2.687783400809717
Avalon Bistro,3.5,26,2.687771546035265
Pediatric Dental Care,4.0,23,2.687728873239436
Creative Bridewear,5.0,22,2.687547043010752
Diva Nail & Spa,2.5,24,2.6850133415435136
Lee Roy Selmon's,3.5,42,2.684931494257588
LeBuzz Caffe,4.0,33,2.6845937220377905
Feltonville Express Pizza,2.0,26,2.6844285714285707
Top Shelf Tours,5.0,27,2.683809523809523
War Horse Barbell,5.0,23,2.682100961538461
"Raad Taki, MD",3.5,24,2.681480563901273
Alan's Auto Network,2.0,24,2.6814204545454543
Raising Cane's Chicken Fingers- Arnold,3.5,26,2.680845819490586
Harper's Pub & Restaurant,3.5,29,2.68016452668291
Aston Pizza Company,3.5,34,2.6794949182232046
Nashville Express Airport Shuttle,1.5,24,2.6794687499999985
Doc's Pool Tile Cleaning,4.5,25,2.679104166666667
KFC,2.0,32,2.6788274301456116
Mr. Appliance of St. Louis,3.5,22,2.6787499999999995
Hampton Inn Bellevue / Nashville-I-40 West,3.5,25,2.6779021092132496
Bobby Chez Crabcakes,3.5,30,2.6771988405270677
Action Yard & Tree Services,4.0,24,2.6743598901098897
Courtyard by Marriott Tampa Oldsmar,4.0,30,2.6741947990006434
Jiffy Lube,4.0,28,2.6734913211788207
Gotham Escape Room,4.5,23,2.6734375
US Post Office,1.0,28,2.671654017857142
Jay Bee's Diner,3.5,37,2.669544663644149
Preferred Mattress,4.5,25,2.6680485120365804
Makoto Japanese Steakhouse,4.0,27,2.667611728811021
Ace of Escape,4.5,29,2.666673682500295
Picasso & Wine,4.5,36,2.6658613830934645
China Spring,3.5,33,2.660990715937288
Mirna's,3.5,26,2.6573719756121066
Harry's Beach Bar,4.0,32,2.656653368590218
Pure an Organic Salon,4.5,23,2.6561801242236016
Un Caffé Italian Bistro,4.5,28,2.6541005718500035
Trio Breakfast & Lunch,3.0,35,2.65034238971615
O'Charley's Restaurant & Bar,2.5,31,2.6491608391608383
Downtown Vision,4.5,29,2.6482504215286613
Poseidon Asian Cuisine,4.5,31,2.6467681746751417
Wendy's,2.0,23,2.646603383458646
The Original Hot Dog Factory,3.5,30,2.6440991113956045
Rejuvenation Spa,4.5,25,2.6438990463076295
Milk + Honey Studio,5.0,22,2.6419030448717944
HAPPYJAXX,4.0,24,2.640352239789196
Suncoast Pest Control,2.5,23,2.6387845350404304
Gyu-Kaku Japanese BBQ,4.0,32,2.6377997040256216
Walmart Supercenter,2.0,42,2.636252491307957
Cheap Car Insurance,4.5,20,2.6362499999999995
Falls Deli,4.5,31,2.6314278148094137
Alberta Motor Association,2.0,26,2.631227364420682
Saint Marys Medical Group,2.5,26,2.630598281926406
McDonald's,2.0,34,2.629806735744777
Hairspray By Shawn David @ Sola,4.0,24,2.629584686147185
Garden Bakery,3.5,45,2.627959481796842
Mainland Grille,3.5,27,2.627582815734989
Exodus Women's Center,1.0,24,2.6272475669277524
Flying Tiger Motorcycles,4.5,24,2.626761297912613
The Dutch Cottage Tavern,4.5,29,2.6265396642292127
Ziebart,3.0,29,2.6246858223603455
Port of Subs,4.0,35,2.622830242669755
Meijer,3.5,33,2.618295597228594
MOD Pizza,3.5,22,2.617397435897435
Bed Pros Mattress,4.0,22,2.6167938311688306
River's Edge,3.5,26,2.6167924482127063
Bay Bayou RV Resort,4.0,24,2.6166095764346413
Smith Volkswagen Service,2.5,22,2.6160937499999997
Bus Depot Discount VW Parts,1.5,20,2.614999999999999
Birchwood Farm,4.0,26,2.6124092519322777
Siam Thai Restaurant,3.0,27,2.612199258202978
Suzi's Restaurant,4.5,35,2.610665370175371
Burgerrito,3.5,34,2.610258659170924
McDonald's,1.5,25,2.608878745115067
Binni & Flynn's,2.5,25,2.6086723310291853
Fresh Gulf Seafood,4.0,32,2.608224954799021
Sprinkles Tampa ATM,4.0,39,2.6079950216750696
232 Corner Cafe,4.5,28,2.607680236370444
Baxter's Saloon & Grill,2.5,31,2.607559656603675
Sport Haus Reno,5.0,25,2.6056078839638617
ShopRite of East Norriton,2.5,36,2.6052365034769394
Wang Cai,3.5,31,2.605089493553555
Jay Michael Salon,3.5,23,2.6043749999999997
Chanticleer Foundation,5.0,44,2.6020052988866658
Barnett's Towing Service,5.0,22,2.601493122586872
Total Wine & More,4.0,42,2.5999719971299764
Golf Galaxy,3.0,25,2.599387701023392
McAlister's Deli,3.5,34,2.5984855371082975
Go Green Lawn and Pest Control,4.0,22,2.5976136363636355
Spring Hollow Golf Club,3.0,29,2.5966045621045617
Ranch House Restaurant,3.5,39,2.595161688737391
Bonks Bar,4.0,35,2.594743122589154
Campbell House Museum,4.5,35,2.593838664912179
Gourmet Butcher Block,4.5,37,2.593176169355197
floridacentral Credit Union,1.5,22,2.5926294726930315
JJ Spa & Nail,4.0,21,2.590916666666666
Sharky's Sports Bar & Grill,2.5,29,2.590850315337297
Concord Steaks,3.5,33,2.5907041986779946
Suzie Q's Diner,4.0,26,2.588863484000276
Pick-A-Bone,4.5,27,2.588748974842724
Starbucks,2.5,28,2.5882091958635445
Big Mike's BBQ,4.5,32,2.5861921111908823
Boston Market,3.0,30,2.5843994090726525
EZ Phone Repair,5.0,27,2.5843521114302357
Number One Nail Salon,4.5,23,2.582230726720088
Elevation Coffee Roasters,5.0,31,2.581246356529185
The Port of Peri Peri - Ballwin,4.0,25,2.5812027809147366
A Brandt & Son,3.5,23,2.5795833333333325
A-1 Auto Repair,5.0,21,2.5791279761904757
Belle Tire,4.5,27,2.577148576280042
Telus World of Science,4.0,66,2.576710938196325
Preserve at Brentwood,2.0,21,2.574523809523809
CorePower Yoga,4.0,26,2.572434451513398
Midas,2.5,25,2.5708791208791206
Raley's,3.0,27,2.5684593893560415
Raxx Vintage Clothing,3.0,28,2.5680215135641586
Cheeseburger Island Style,2.5,42,2.5634916428146806
ICED by Betsy,5.0,26,2.5624089427256065
Goody's Cafe,3.5,31,2.560932886421257
Brewer's Haven,4.5,29,2.560542573423301
Salon Dacota,4.5,25,2.5603825600075596
Tarahumara,4.5,24,2.557964734421756
Jersey Devil Tattooing & Body Piercing,3.0,23,2.5571740692153915
Junk King Nashville,3.5,25,2.557092933947772
